factory_id,factory_name,industry_type,city,risk_level,composite_score,dominant_pollutant,immediate_actions,short_term_actions,long_term_actions,monitoring_actions,summary,generated_at
osm_4784023232,Mahajan Aata Chakki,works,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Mahajan Aata Chakki is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.542806+00:00
osm_664452953,Nagpur Industrial Site 664452953,industrial,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Nagpur Industrial Site 664452953 is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.707028+00:00
osm_696534424,Nagpur Industrial Site 696534424,industrial,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Nagpur Industrial Site 696534424 is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.710860+00:00
osm_696534425,Nagpur Industrial Site 696534425,industrial,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Nagpur Industrial Site 696534425 is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.714377+00:00
osm_708593609,Nagpur Industrial Site 708593609,industrial,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Nagpur Industrial Site 708593609 is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.717729+00:00
osm_708628789,Nagpur Industrial Site 708628789,industrial,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Nagpur Industrial Site 708628789 is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.721037+00:00
osm_712520772,विटा भट्टी,industrial,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,विटा भट्टी is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.725738+00:00
osm_747427609,Nagpur Industrial Site 747427609,industrial,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Nagpur Industrial Site 747427609 is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.729415+00:00
osm_747427611,Nagpur Industrial Site 747427611,industrial,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Nagpur Industrial Site 747427611 is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.733101+00:00
osm_747427612,Nagpur Industrial Site 747427612,industrial,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Nagpur Industrial Site 747427612 is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.736579+00:00
osm_747427616,Nagpur Industrial Site 747427616,industrial,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Nagpur Industrial Site 747427616 is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.740415+00:00
